daynight_N,lat,lon,fire_weather_index,pressure_mean,wind_direction_mean,wind_direction_std,solar_radiation_mean,dewpoint_mean,cloud_cover_mean,evapotranspiration_total,humidity_min,temp_mean,temp_range,wind_speed_max,frp
0.0,-11.93359,27.78468,11.171510416666669,887.6999999999999,100.25,51.23577038228923,277.5416666666667,9.25,17.625,6.51,21.0,26.2625,14.400000000000002,13.7,24.59
0.0,-15.25908,16.58465,19.25670928030303,861.8249999999999,120.29166666666669,43.01499657742117,262.6666666666667,-3.575,0.9166666666666666,6.28,10.0,23.6125,18.9,14.5,10.21
0.0,-17.02661,-65.24455,1.969314393939394,974.65,160.04166666666666,93.6333626290449,236.875,23.3875,53.66666666666666,4.390000000000001,54.0,27.42083333333333,10.900000000000002,8.6,9.0
0.0,11.28417,79.0534,7.639336917562725,997.2875,157.83333333333334,32.30411050556192,289.625,21.379166666666663,28.75,6.1,30.0,30.104166666666668,11.900000000000002,13.8,3.77
0.0,60.92175,-111.80952,11.159724702380952,989.4291666666668,136.29166666666666,7.254189402606531,271.125,9.4875,23.416666666666668,5.91,27.0,21.329166666666666,11.0,18.4,33.24
0.0,1.88793,-72.74274,4.733997093023255,981.275,75.58333333333333,120.264609877091,263.5833333333333,18.28333333333333,64.0,5.16,42.0,25.524999999999995,11.5,14.1,9.49
0.0,-6.95045,27.61089,13.74487938596491,947.0958333333332,138.20833333333334,26.320111395829787,209.2083333333333,7.875,48.625,5.94,18.0,27.34583333333333,13.9,14.5,14.09
1.0,-4.03092,-47.96719,3.382868668300653,994.8916666666668,84.66666666666667,104.22918124125422,222.5833333333333,21.837499999999995,35.125,4.3,50.0,27.77083333333333,10.2,13.7,0.69
1.0,13.22872,-14.10287,17.67734375,1003.7083333333334,290.375,97.97270559531704,240.79166666666663,2.2791666666666663,57.25,6.62,13.0,28.875,15.799999999999995,14.8,0.63
0.0,10.01732,32.01307,41.985989583333335,966.225,120.83333333333331,114.45583815991604,297.2916666666667,-6.366666666666666,48.25,8.2,6.0,31.787500000000005,14.2,16.4,11.7
0.0,-15.99813,18.29055,51.40308593750001,881.975,106.95833333333331,23.4316011095178,325.4583333333333,-3.420833333333333,16.666666666666668,9.43,7.0,29.320833333333336,14.700000000000005,21.3,29.16
0.0,36.39296,-96.28214,8.70334201388889,988.7833333333332,291.375,40.708120094972045,278.5833333333333,-3.654166666666667,3.333333333333333,5.13,19.0,12.854166666666666,14.999999999999998,23.1,11.08
0.0,4.60708,31.75148,11.28090277777778,946.4416666666666,87.66666666666667,114.5351716965385,217.625,15.225,70.29166666666667,5.93,26.0,29.8125,11.0,17.4,23.0
0.0,12.61623,106.3538,15.696761872759856,1004.725,64.20833333333333,5.894765804414021,234.5,15.8,94.16666666666669,6.49,30.0,27.04583333333333,12.599999999999998,22.7,6.36
1.0,59.45188,-114.36614,4.072376543209876,910.4,193.9583333333333,88.13364811781908,191.75,11.9125,23.25,3.43,35.0,19.991666666666664,13.6,12.6,1.44
0.0,-11.35765,23.66653,10.126666666666663,893.8833333333332,133.79166666666666,8.077639747406966,237.54166666666663,3.625,0.0,5.42,22.0,19.6,13.1,13.9,21.24
0.0,-7.87402,23.38615,6.183463541666668,907.1749999999998,132.20833333333334,109.16004273797054,241.29166666666663,12.004166666666668,31.625,5.4,25.0,27.4625,13.3,11.8,9.5
0.0,54.98123,-103.8295,9.220366379310343,963.5833333333334,265.2083333333333,31.26896646659254,301.0,7.441666666666666,37.54166666666666,5.13,28.0,16.354166666666668,12.8,23.2,59.67
0.0,-16.21909,-57.76021,13.1653125,996.5458333333332,134.16666666666666,155.18984789247293,272.8333333333333,17.016666666666666,36.5,7.41,25.0,32.71666666666667,12.7,14.1,43.9
0.0,-13.07861,131.04813,4.979718937687687,1001.1291666666668,143.20833333333334,54.04317654020308,227.2083333333333,17.066666666666666,30.375,4.44,36.0,25.754166666666663,10.799999999999995,10.6,5.47
0.0,59.66032,143.25572,3.8306286549707607,1001.4958333333334,119.66666666666669,46.3704886994112,246.29166666666663,9.979166666666666,61.083333333333336,3.89,37.0,16.795833333333334,12.1,11.2,9.1
0.0,21.88364,96.67124,3.616070601851852,959.1916666666666,157.04166666666666,110.55823471767668,218.4583333333333,10.654166666666669,0.0,3.88,29.0,19.004166666666663,16.3,10.9,8.95
0.0,-12.94716,-65.14905,12.940016025641023,992.8291666666668,267.0833333333333,145.45013941401209,239.125,20.70833333333333,60.5,7.15,38.0,32.550000000000004,10.0,19.2,13.03
0.0,-10.51866,30.95453,9.706642512077297,878.9541666666665,130.29166666666666,67.27027523769733,267.8333333333333,7.904166666666666,19.916666666666668,5.870000000000001,22.0,23.86666666666667,14.3,18.6,11.12
1.0,-18.06192,136.66983,72.54346064814814,984.4416666666668,150.20833333333334,6.607944503062624,319.0416666666667,-3.8875000000000006,33.666666666666664,11.12,8.0,26.375,14.1,30.1,1.8
0.0,20.37405,-76.45314,5.2828125,1004.3375,203.79166666666663,92.8986809947028,275.375,16.0125,34.333333333333336,5.27,23.0,26.83333333333333,15.3,15.1,25.82
0.0,-10.63448,22.10608,24.52111545138889,895.5916666666666,152.16666666666666,13.443296553383856,251.625,-0.8791666666666665,60.5,6.789999999999999,11.0,22.27083333333333,15.3,17.9,16.11
0.0,10.04178,19.94703,24.55211226851852,966.3208333333332,138.91666666666666,98.71630930207137,243.25,4.333333333333333,20.541666666666668,6.970000000000001,11.0,29.291666666666668,14.299999999999995,13.3,10.26
1.0,-12.65878,15.96364,10.292118055555555,828.8458333333334,103.75,47.80624959144986,272.6666666666667,0.2583333333333332,25.375,5.79,16.0,21.39166666666667,16.1,13.3,0.4
0.0,-24.2076,47.19135,2.87646484375,1003.0916666666668,190.2083333333333,122.39110097234284,263.5833333333333,16.508333333333336,5.125,4.5,39.0,22.39583333333333,13.4,11.3,11.32
1.0,55.98686,-116.54663,5.315329861111112,926.8583333333332,114.20833333333331,9.050686744968887,158.25,1.429166666666667,33.625,2.7700000000000005,31.0,9.533333333333331,10.6,25.7,2.98
0.0,-7.09946,18.57054,4.113368055555555,898.7541666666667,149.375,59.37789466628132,233.9583333333333,10.1125,40.29166666666666,4.4,27.0,22.166666666666668,15.4,8.0,20.81
1.0,-16.18924,-65.16602,12.295959595959596,983.7833333333332,331.7083333333333,15.341879411887218,299.3333333333333,20.45833333333333,69.79166666666667,7.83,32.0,32.9,11.700000000000005,17.6,3.06
0.0,17.56739,97.90051,4.520951107357358,974.575,171.91666666666666,62.40520589039205,260.5833333333333,19.02083333333333,15.625,5.29,36.0,27.070833333333336,12.099999999999998,12.6,11.85
0.0,-34.77021,117.22858,2.919406658496732,1012.0583333333334,110.83333333333331,32.05030767749699,299.4166666666667,10.55,4.333333333333333,4.28,50.0,14.579166666666667,13.3,18.0,79.03
0.0,1.83397,23.61146,11.521903594771242,962.7875,83.41666666666667,92.073302621094,289.6666666666667,9.233333333333333,58.66666666666666,6.390000000000001,16.0,27.14166666666667,16.300000000000004,11.8,9.85
0.0,10.76115,17.06288,14.775423177083333,970.6749999999998,114.20833333333331,95.85404667456083,243.0833333333333,7.470833333333334,18.791666666666668,6.34,15.0,31.004166666666663,14.199999999999996,12.4,27.84
0.0,13.19738,-13.06674,24.410677083333336,1002.9708333333334,90.83333333333331,135.9879488124673,261.75,3.766666666666667,75.95833333333333,7.58,11.0,31.883333333333336,16.799999999999997,14.4,11.77
0.0,-19.99375,134.28633,68.07334490740742,964.9166666666666,117.625,33.7932593130642,336.8333333333333,4.754166666666667,18.041666666666668,13.13,11.0,34.37083333333334,15.4,37.1,44.15
0.0,50.63094,129.94502,12.563628472222224,973.8541666666666,261.7916666666667,14.39901375866494,247.5,-4.366666666666666,34.875,5.08,15.0,11.941666666666668,14.599999999999998,26.5,20.06
0.0,-19.89995,21.58856,43.06572420634921,902.5375,94.875,88.92755127068327,309.0416666666667,-5.354166666666667,0.0,8.28,6.0,29.291666666666668,20.500000000000004,14.5,13.31
0.0,-6.50591,24.30492,12.128087797619044,940.8708333333334,122.79166666666669,9.064487329990348,230.8333333333333,8.058333333333335,0.125,5.9,20.0,25.629166666666663,13.999999999999996,16.0,13.64
0.0,-10.57543,29.7435,15.885066189236111,883.8583333333332,123.29166666666669,66.14723423713362,279.7083333333333,5.316666666666666,37.083333333333336,6.9,15.0,25.945833333333336,16.5,16.2,13.01
0.0,-5.8707,15.58049,2.6221462673611104,920.15,182.75,75.77722283113839,233.79166666666663,18.79583333333333,70.16666666666667,4.2,47.0,23.5625,11.599999999999998,9.7,18.22
0.0,-21.47546,23.71971,31.47173611111112,908.7374999999998,171.91666666666666,15.47825535675416,266.2916666666667,-5.366666666666667,31.625,7.12,8.0,24.55,17.9,16.3,52.7
0.0,4.48954,19.26277,5.60436328125,956.4708333333332,202.5,39.50105483823607,224.7083333333333,18.945833333333336,51.66666666666666,4.73,39.0,26.8875,11.1,12.7,5.28
0.0,-14.22077,-61.97992,8.19984375,982.7041666666664,247.375,131.1245630752174,267.1666666666667,20.995833333333334,73.91666666666667,6.45,40.0,31.2375,8.499999999999996,15.1,8.49
1.0,26.76782,-107.99352,2.9391983695652173,825.7708333333334,227.29166666666663,38.73572765835466,326.4583333333333,3.8125,38.54166666666666,5.26,22.0,15.9375,13.8,10.2,1.06
0.0,24.33735,93.61443,5.527336956521738,897.8708333333334,258.9166666666667,66.1160070549401,230.4583333333333,8.5875,75.83333333333333,4.47,22.0,20.179166666666664,15.0,14.2,85.11
0.0,-26.38787,30.42087,68.69254166666668,835.1708333333332,261.4583333333333,12.277958457695192,289.2083333333333,-12.641666666666666,2.875,7.640000000000001,4.0,18.85,17.5,26.9,7.45
0.0,8.91365,27.65885,22.473214285714285,957.8166666666666,116.33333333333331,68.86318965084966,270.5416666666667,9.35,15.416666666666666,7.87,13.0,34.958333333333336,13.799999999999995,14.4,15.81
0.0,-18.28869,45.41752,8.55681455761317,898.4833333333332,188.29166666666663,29.957579962710977,270.75,6.712500000000001,10.333333333333334,5.92,26.0,22.304166666666664,10.9,16.6,29.16
0.0,-3.7603,-59.27719,5.347700396825396,1005.0416666666666,62.25,25.57220170419434,281.7083333333333,21.504166666666663,73.83333333333333,5.84,34.0,30.641666666666666,12.300000000000004,10.5,5.55
0.0,-11.86538,27.5657,6.833998842592592,886.775,112.0,16.51262143533445,240.375,7.183333333333333,15.25,4.82,29.0,19.14583333333333,13.2,17.3,44.2
0.0,10.47781,35.91177,7.681169871794873,870.0208333333334,223.2083333333333,159.91194951354393,223.875,6.574999999999999,21.08333333333333,5.23,25.0,23.3125,11.200000000000005,14.8,20.7
1.0,53.51586,-76.07189,21.69701244212963,986.6416666666668,217.79166666666663,20.88456201493236,298.4583333333333,8.883333333333333,90.375,8.29,23.0,25.14583333333333,11.0,28.3,4.59
0.0,-12.27578,39.48295,11.600349893162392,975.0583333333334,86.54166666666667,11.518026330737204,198.8333333333333,16.241666666666664,56.0,4.94,25.0,25.28333333333333,13.1,19.8,6.08
0.0,60.72035,-116.84746,13.08603448275862,975.6208333333334,222.79166666666663,33.694682031772054,249.3333333333333,9.283333333333331,61.91666666666666,5.77,28.0,21.3,8.600000000000001,27.1,28.69
0.0,-22.72291,43.86605,9.042077205882354,969.4166666666666,162.29166666666666,37.08602518319925,270.4583333333333,16.654166666666665,16.875,5.640000000000001,33.0,24.183333333333334,12.1,24.7,7.27
0.0,-8.07093,25.71017,15.965080128205129,931.2291666666666,158.33333333333334,42.92888175679502,239.2083333333333,2.5541666666666667,53.125,6.050000000000001,12.0,27.0125,15.5,12.8,164.79
0.0,-7.89346,14.96836,1.9590948275862068,928.0208333333334,160.0,48.14301610825811,222.75,20.2625,90.83333333333331,3.81,57.0,22.575,10.1,8.0,12.13
0.0,7.8816,19.61023,12.708202614379084,961.2125,119.625,133.84064296144626,254.2083333333333,4.775,59.79166666666666,6.14,16.0,25.366666666666664,16.2,10.9,4.76
0.0,-13.03831,24.38473,43.78443359375001,888.5749999999999,91.5,14.462595433277755,281.2916666666667,-1.1875,53.708333333333336,7.970000000000001,7.0,25.2375,17.3,19.6,44.87
0.0,-14.84878,38.70741,17.85116145833333,959.1791666666668,183.3333333333333,89.07705777708546,307.8333333333333,13.229166666666666,9.541666666666666,7.18,19.0,26.462499999999995,14.9,22.9,4.69
1.0,3.05138,-60.63955,20.45172960069445,1001.6166666666668,61.083333333333336,7.788435158760855,291.4166666666667,18.45416666666667,75.54166666666667,8.350000000000001,31.0,30.516666666666666,10.7,25.5,1.95
0.0,-21.73725,127.59834,41.068452818627456,969.2708333333334,207.54166666666663,154.16035460051185,323.5,13.670833333333334,20.45833333333333,11.38,16.0,36.52916666666667,13.3,25.0,16.17
0.0,-22.63019,-57.4259,27.129834656084665,977.1625,179.625,160.24455593976768,276.625,16.641666666666666,59.208333333333336,8.82,20.0,33.57916666666667,9.900000000000002,25.6,12.35
0.0,-35.80853,146.09822,5.022127525252525,998.4125,89.0,59.1100668245266,213.5833333333333,10.154166666666669,46.833333333333336,3.85,32.0,19.45,11.8,16.0,19.23
0.0,53.50547,-75.23748,18.360062260536395,976.6291666666666,242.8333333333333,9.805044053388484,316.7916666666667,10.225,50.25,8.54,28.0,25.98333333333333,10.2,27.1,0.0
0.0,16.66603,-92.71333,5.186472222222223,841.2166666666667,118.125,83.7642089936587,293.625,8.304166666666667,9.916666666666666,5.380000000000001,34.0,18.491666666666667,14.1,16.3,9.37
0.0,-14.16283,15.76884,17.67454703282829,867.0958333333333,180.66666666666663,40.97933083342816,288.0833333333333,3.8,0.0,6.27,10.0,23.55416666666667,20.8,14.3,11.87
0.0,62.8361,-113.75616,12.972708333333332,981.3458333333332,50.04166666666666,92.00836880716642,297.0416666666667,9.291666666666666,9.583333333333334,6.300000000000001,30.0,21.325,9.3,27.1,10.13
0.0,0.88191,25.41589,3.730150462962964,959.3416666666668,209.875,18.97215613295793,248.16666666666663,20.1125,87.41666666666667,4.6,53.0,24.98333333333333,10.0,10.5,14.28
0.0,-7.13847,18.04677,12.657137345679011,907.6583333333332,121.54166666666669,42.40477485561686,249.9583333333333,3.8166666666666655,1.9166666666666667,6.040000000000001,17.0,24.541666666666668,14.9,14.7,22.22
0.0,11.37549,-12.63009,6.039177083333334,944.3333333333334,128.66666666666666,41.26001561910621,242.0,7.145833333333333,50.75,4.74,19.0,24.2375,14.3,10.8,11.02
0.0,13.34116,-14.56085,31.076731770833337,1006.9125,37.66666666666666,18.496996753226963,266.4583333333333,3.241666666666667,15.916666666666666,8.350000000000001,11.0,31.370833333333337,16.2,19.9,8.35
0.0,-11.48975,-44.02608,15.723027777777776,964.3583333333332,98.66666666666669,24.306492045450646,314.0,7.958333333333333,41.125,7.45,14.0,29.45,15.299999999999995,13.2,17.2
0.0,-23.27026,-64.12057,8.638715277777777,970.175,128.79166666666666,120.65514879422078,249.375,8.495833333333332,1.25,5.74,21.0,24.391666666666666,22.2,13.5,21.46
0.0,3.59755,31.18742,13.326822916666668,904.2041666666668,240.9583333333333,126.47018066414796,272.2916666666667,5.2625,36.25,6.6,17.0,25.875,13.2,13.0,16.42
0.0,-10.08233,31.84919,8.628715277777777,868.6458333333334,151.33333333333334,88.95348347435429,281.5,7.016666666666667,2.1666666666666665,5.99,20.0,23.7125,15.3,15.3,4.67
0.0,9.72686,-0.95232,10.784621913580246,998.1375000000002,83.91666666666667,77.66751608977562,223.41666666666663,9.258333333333333,45.458333333333336,5.140000000000001,17.0,25.683333333333334,16.7,10.4,9.26
0.0,-9.42507,23.30132,13.140547743055556,899.3375,118.58333333333331,17.05607581544542,250.7083333333333,6.445833333333333,66.41666666666667,6.2,19.0,24.92083333333333,12.6,16.1,29.28
0.0,60.39112,-116.302,3.462294560185185,983.1083333333332,154.75,70.93086422707678,226.5833333333333,8.5625,2.75,3.5700000000000003,35.0,15.629166666666668,16.299999999999997,11.0,11.21
0.0,-16.6807,130.89178,25.60775347222222,995.3333333333334,204.91666666666663,122.1276370123578,295.5,13.366666666666667,3.5,7.850000000000001,14.0,32.9125,13.2,25.4,84.09
0.0,50.91924,-119.72038,4.043464912280702,878.3958333333334,211.25,115.280184044498,243.25,-0.3958333333333333,42.25,4.050000000000001,18.0,15.95,14.400000000000002,8.8,23.31
0.0,7.67133,26.62417,26.11094223484849,944.5416666666666,70.66666666666667,129.51211869508154,252.3333333333333,-2.0083333333333333,39.333333333333336,6.96,10.0,24.9125,13.800000000000004,15.1,8.98
1.0,-15.70376,-61.75982,4.448907407407408,974.4874999999998,148.33333333333334,31.261886628218,199.04166666666663,18.5375,52.5,3.62,44.0,23.27916666666667,12.200000000000005,13.0,18.29
1.0,-18.26763,25.2179,18.59407552083333,900.3333333333334,83.83333333333333,19.518509733640585,271.3333333333333,1.8125,0.0,6.48,11.0,24.89583333333333,18.2,15.0,2.05
0.0,-16.83745,44.84175,12.71599788647343,1000.85,146.95833333333334,58.690912958386406,220.125,14.041666666666666,2.375,5.0200000000000005,22.0,25.891666666666666,11.4,15.6,3.45
0.0,-6.16216,33.04485,21.682979910714284,888.8125,100.25,41.55643752777661,296.5,7.029166666666668,36.66666666666666,7.72,13.0,28.604166666666668,14.400000000000002,21.1,18.57
0.0,9.98706,-8.20392,10.705455043859647,963.8708333333334,71.25,14.89756691543958,260.75,7.725,31.0,6.13,18.0,26.3875,15.4,12.3,8.18
0.0,6.44776,19.17694,4.8328399122807015,948.6291666666668,186.3333333333333,61.678377266447455,275.5,19.47083333333333,94.5,5.5600000000000005,37.0,28.58333333333333,12.0,9.7,3.06
0.0,-16.57085,20.59023,9.148283514492755,892.0166666666668,81.70833333333333,8.767739953311168,222.125,2.225,0.0,4.83,22.0,17.724999999999998,14.7,18.0,7.4
0.0,21.09427,100.27284,5.304603587962963,932.9791666666666,251.0,64.95511270613474,214.04166666666663,12.354166666666666,9.583333333333334,4.71,23.0,25.48333333333333,16.199999999999996,12.1,105.36
0.0,55.57407,-105.10618,6.386834490740742,965.8041666666668,128.66666666666666,27.69426334500021,152.20833333333334,11.416666666666666,67.83333333333333,3.1300000000000003,47.0,17.858333333333334,9.0,25.1,0.0
1.0,55.78608,-116.35492,3.60782738095238,936.3916666666664,280.4166666666667,107.74465055037406,288.125,14.449999999999998,60.083333333333336,4.430000000000001,41.0,18.8625,9.7,13.0,0.54
0.0,6.48665,18.86805,31.16323302469135,952.7791666666666,125.70833333333331,119.0050696282399,271.5833333333333,1.75,69.25,7.47,8.0,29.98333333333333,16.7,12.4,14.44
0.0,-19.35907,21.63085,26.80519270833334,904.075,100.79166666666669,54.77604339997144,276.25,1.075,18.5,7.29,9.0,28.8875,18.5,17.9,31.51
1.0,59.47675,-114.4608,8.20623563218391,938.375,272.625,19.834339960449068,222.4583333333333,6.716666666666666,36.958333333333336,4.51,28.0,17.650000000000002,13.6,26.3,1.99
0.0,19.69731,100.99442,2.763535156250001,929.725,180.29166666666663,91.60534880974777,210.125,18.579166666666666,63.958333333333336,4.17,47.0,25.387500000000003,11.900000000000002,12.7,166.08
0.0,10.62787,30.58134,49.80534722222224,954.2458333333332,19.20833333333333,11.572161879076685,233.29166666666663,-2.0625,56.375,8.719999999999999,9.0,26.729166666666668,13.5,23.8,2.28
0.0,-23.08195,133.44025,35.01670138888889,947.7000000000002,104.29166666666669,43.45829338444952,324.8333333333333,-3.6875,4.166666666666667,7.920000000000001,7.0,25.77916666666667,14.900000000000002,20.8,32.54
1.0,-16.16284,144.99484,10.927405753968252,891.125,112.91666666666669,15.723964371479465,337.3333333333333,7.0625,75.70833333333333,6.22,20.0,18.625,14.599999999999998,18.2,0.34
0.0,-25.09606,147.91,16.062375,929.3708333333334,214.8333333333333,84.43817593692769,338.25,3.2375000000000003,16.791666666666668,7.67,14.0,25.495833333333337,16.4,14.4,32.24
0.0,-10.47467,38.48848,7.553367141812865,966.875,95.41666666666669,52.67978475869299,285.0833333333333,19.441666666666663,89.58333333333333,6.01,37.0,26.804166666666664,12.200000000000005,17.0,7.59
0.0,-5.49036,-78.47583,5.647262931034483,930.5833333333334,99.875,110.31784099440428,288.0833333333333,16.616666666666664,70.375,5.91,28.0,27.816666666666663,12.700000000000005,10.7,3.39
0.0,-15.55706,134.34035,37.82668229166666,996.8333333333334,84.0,27.35568192045911,320.375,12.983333333333334,3.2916666666666665,8.39,9.0,30.17083333333333,17.500000000000004,23.4,17.14
0.0,-13.79307,20.25678,15.062325367647055,880.5416666666666,100.75,11.60908408675436,254.29166666666663,0.8000000000000002,0.0416666666666666,6.09,16.0,20.629166666666663,15.1,17.9,11.23
0.0,4.14554,32.27304,14.734333767361113,918.5375,160.375,95.20583512404409,213.5,6.237500000000001,27.375,5.93,15.0,28.77916666666667,13.599999999999998,13.9,2.84
0.0,20.0897,101.86848,4.945680675287358,931.4916666666668,283.5,42.78434293056281,228.91666666666663,16.275000000000002,11.291666666666666,4.880000000000001,28.0,26.787500000000005,16.3,9.0,8.86
0.0,34.23156,48.25269,24.906724537037043,844.2333333333332,215.54166666666663,68.09979146239894,332.625,-1.6666666666666667,0.0,7.68,8.0,29.4625,16.9,19.3,5.44
0.0,5.29908,14.51053,8.322940457818927,918.6125,101.375,111.4371319399418,250.0,7.983333333333334,36.79166666666666,5.890000000000001,26.0,24.370833333333326,14.0,12.8,3.52
0.0,-13.81655,20.0006,17.17885416666667,871.0666666666666,113.79166666666669,26.40072468491895,263.625,1.0125,0.0,6.26,12.0,23.162500000000005,20.1,13.0,7.64
0.0,-18.81209,31.95395,11.51189031862745,903.9416666666666,192.0833333333333,136.1757187933623,281.125,5.620833333333333,0.0,5.87,16.0,23.0125,17.9,22.3,12.27
0.0,-11.36458,18.40389,11.642630718954248,870.4208333333332,100.25,47.68494696092957,259.0833333333333,3.9958333333333336,6.583333333333333,5.950000000000001,16.0,23.96666666666667,19.6,13.0,5.34
0.0,10.70753,2.07193,24.144094065656564,971.0708333333332,88.79166666666667,30.95693132760775,258.5833333333333,0.0708333333333333,49.125,7.1,10.0,28.34166666666667,13.500000000000004,12.0,7.04
0.0,23.75233,93.83333,7.546328581871345,781.2416666666667,264.0,30.434355587066403,298.1666666666667,2.525,94.95833333333331,5.48,18.0,17.154166666666665,14.0,13.9,5.23
1.0,2.77098,125.38442,4.053296232876712,945.8958333333334,53.083333333333336,10.973136389484194,293.8333333333333,20.629166666666663,49.91666666666666,5.01,72.0,24.4875,2.6000000000000014,15.9,7.33
0.0,-6.19261,17.25255,2.899685612922705,953.175,217.66666666666663,153.72558523406423,242.41666666666663,19.45833333333333,66.70833333333333,4.550000000000001,45.0,25.879166666666663,11.8,8.0,8.97
1.0,7.82137,0.89947,6.423212673611111,974.0333333333334,153.45833333333334,101.94278590082882,232.7083333333333,4.916666666666667,29.875,4.86,19.0,25.04583333333333,13.8,12.1,0.67
0.0,13.60715,105.14368,3.640970394736842,1005.3,169.95833333333334,64.1570203788244,230.5,21.250000000000004,79.25,4.45,37.0,28.95,12.9,9.5,6.84
0.0,7.16904,-0.37809,6.505506944444444,995.7125,178.08333333333334,87.78093788263801,223.5,12.145833333333334,75.95833333333333,4.76,19.0,27.29583333333333,17.200000000000003,10.2,18.74
0.0,15.82668,-14.57853,25.829671874999995,1003.6208333333332,116.04166666666669,108.21370799128094,244.4583333333333,2.3125,0.0,6.92,9.0,30.8875,17.300000000000004,12.8,15.12
0.0,25.1079,86.43096,11.64081886574074,986.4,289.2916666666667,18.994471052270857,236.0,9.4125,4.916666666666667,5.98,23.0,25.21666666666667,11.0,16.8,3.14
0.0,-23.58761,23.49257,33.419,894.2291666666666,125.25,153.55706051280524,254.2083333333333,-3.804166666666666,12.208333333333334,7.379999999999999,9.0,24.21666666666667,16.400000000000002,23.2,6.3
0.0,-16.29461,132.82394,21.953612764550265,979.7458333333334,277.2916666666667,70.0288507013756,297.0416666666667,18.42083333333333,40.66666666666666,8.379999999999999,20.0,34.90416666666666,13.900000000000002,24.1,28.85
0.0,6.5274,27.06092,19.04709935897436,949.0458333333332,176.66666666666666,104.87479307356094,257.7083333333333,5.270833333333333,31.916666666666668,6.83,12.0,30.616666666666664,14.0,12.3,13.45
0.0,8.07745,-2.10122,6.11982086489899,994.3166666666668,107.79166666666669,78.44370548715527,233.8333333333333,10.066666666666666,25.20833333333333,4.93,21.0,25.02916666666667,16.4,9.9,2.6
0.0,-6.45146,22.10835,13.55816716269841,936.3458333333334,149.125,10.236016884836928,232.75,8.1,34.208333333333336,6.23,20.0,25.79583333333333,14.300000000000004,15.0,15.14
0.0,-12.49125,18.79756,10.986195436507938,863.3624999999998,135.08333333333334,48.621768672981126,269.25,2.7125,2.625,5.74,13.0,24.01666666666667,17.6,9.4,49.81
0.0,11.52454,-10.19449,7.126797288359789,967.4875,215.4583333333333,87.30214734217913,267.8333333333333,10.55,0.4166666666666667,5.640000000000001,20.0,26.391666666666666,17.1,11.3,8.82
0.0,5.37406,29.81198,18.75102777777777,934.7791666666668,155.79166666666666,144.70716958933153,281.875,4.204166666666667,14.0,7.37,14.0,28.149999999999995,14.500000000000004,14.0,10.63
0.0,2.74272,33.80297,11.827210648148148,873.6583333333334,80.79166666666667,6.708074529169223,293.1666666666667,13.4,42.333333333333336,6.800000000000001,29.0,25.541666666666668,12.700000000000005,20.6,8.28
0.0,-31.15642,27.52012,3.3694590277777787,810.0,233.04166666666663,67.00402921135083,294.9583333333333,5.995833333333334,82.0,4.42,24.0,11.545833333333334,16.0,21.4,19.57
0.0,58.97168,-114.44608,4.240728568007663,938.8208333333332,158.45833333333334,130.4179113359136,287.2083333333333,7.429166666666667,44.875,4.630000000000001,28.0,17.070833333333336,11.0,14.7,12.28
0.0,-16.14358,21.09049,15.176203703703704,893.5666666666667,76.08333333333333,32.16224062813756,248.625,-0.3541666666666667,0.0,5.94,14.0,21.766666666666666,16.1,15.3,109.29
0.0,-29.06006,-57.12863,5.352787990196078,998.0708333333332,117.125,29.05356045306668,220.66666666666663,21.90833333333333,46.91666666666666,4.300000000000001,67.0,25.9375,8.899999999999999,20.8,9.6
1.0,59.40892,-114.19104,3.042974411231884,939.6833333333334,206.04166666666663,51.01672860172653,82.04166666666667,9.708333333333334,78.91666666666667,1.6900000000000002,45.0,14.9375,9.0,15.3,0.56
0.0,-14.04749,40.52006,4.290036231884058,1007.8416666666666,125.625,120.82522242892831,292.8333333333333,19.729166666666668,20.666666666666668,5.33,45.0,24.875,11.9,13.5,0.86
0.0,-28.13957,29.66149,21.17918650793651,821.25,295.8333333333333,12.834415538785636,295.5,-0.1625,15.916666666666666,7.03,13.0,21.616666666666664,15.5,19.1,8.16
0.0,-30.62998,149.8017,32.27267361111111,971.5416666666666,260.4583333333333,134.37509043924604,342.875,12.112500000000002,49.54166666666666,9.14,14.0,30.85833333333333,12.3,22.7,15.6
1.0,62.93711,-114.29688,4.87485725308642,976.8333333333334,297.875,20.320991814705632,209.5,6.4625,36.04166666666666,3.43,35.0,14.058333333333332,8.5,23.2,1.06
0.0,-10.74581,-45.97908,21.4001138117284,934.6166666666668,97.625,11.643354685542022,293.1666666666667,8.420833333333333,7.541666666666667,7.890000000000001,17.0,27.82916666666667,14.1,20.9,91.66
0.0,58.96965,-114.41454,4.227272509578543,937.6125,158.45833333333334,130.4179113359136,287.2083333333333,7.375,44.875,4.630000000000001,28.0,17.016666666666666,11.0,14.7,3.15
0.0,-8.78615,26.92458,6.426129115226337,839.2624999999999,108.66666666666669,29.323862107316096,254.91666666666663,4.379166666666666,1.8333333333333333,4.94,26.0,18.29583333333333,13.000000000000002,18.5,85.55
0.0,46.92932,41.58947,16.683333333333334,1008.2791666666668,111.04166666666669,16.280047007166644,253.16666666666663,3.1124999999999994,0.125,6.140000000000001,14.0,23.1,14.0,15.5,21.55
0.0,-16.86301,145.05141,18.026698369565217,959.7083333333334,84.20833333333333,9.59157254515071,318.2083333333333,12.2875,26.625,7.06,22.0,23.375,15.1,23.6,5.62
